# topic=package-update-19-close-incident
# time=2026-09-12T17:47:41+00:00
$ uname -a
Linux localhost 6.18.35 #1 SMP Mon Aug 31 18:10:37 UTC 2026 x86_64 GNU/Linux
$ id
uid=0(root) gid=0(root) groups=0(root)
$ dpkg-query -W
adduser	3.152
tesseract-ocr-kor	1:4.1.0-2
tesseract-ocr-kor-vert	1:4.1.0-2
tesseract-ocr-lao	1:4.1.0-2
tesseract-ocr-lat	1:4.1.0-2
tesseract-ocr-lav	1:4.1.0-2
tesseract-ocr-lit	1:4.1.0-2
tesseract-ocr-ltz	1:4.1.0-2
tesseract-ocr-mal	1:4.1.0-2
tesseract-ocr-mar	1:4.1.0-2
tesseract-ocr-mkd	1:4.1.0-2
tesseract-ocr-mlt	1:4.1.0-2
tesseract-ocr-mon	1:4.1.0-2
tesseract-ocr-mri	1:4.1.0-2
tesseract-ocr-msa	1:4.1.0-2
tesseract-ocr-mya	1:4.1.0-2
tesseract-ocr-nep	1:4.1.0-2
tesseract-ocr-nld	1:4.1.0-2
tesseract-ocr-nor	1:4.1.0-2
tesseract-ocr-oci	1:4.1.0-2
tesseract-ocr-ori	1:4.1.0-2
tesseract-ocr-osd	1:4.1.0-2
tesseract-ocr-pan	1:4.1.0-2
tesseract-ocr-pol	1:4.1.0-2
tesseract-ocr-por	1:4.1.0-2
tesseract-ocr-pus	1:4.1.0-2
tesseract-ocr-que	1:4.1.0-2
tesseract-ocr-ron	1:4.1.0-2
tesseract-ocr-rus	1:4.1.0-2
tesseract-ocr-san	1:4.1.0-2
tesseract-ocr-script-arab	1:4.1.0-2
tesseract-ocr-script-armn	1:4.1.0-2
tesseract-ocr-script-beng	1:4.1.0-2
tesseract-ocr-script-cans	1:4.1.0-2
tesseract-ocr-script-cher	1:4.1.0-2
tesseract-ocr-script-cyrl	1:4.1.0-2
tesseract-ocr-script-deva	1:4.1.0-2
tesseract-ocr-script-ethi	1:4.1.0-2
tesseract-ocr-script-frak	1:4.1.0-2
tesseract-ocr-script-geor	1:4.1.0-2
tesseract-ocr-script-grek	1:4.1.0-2
tesseract-ocr-script-gujr	1:4.1.0-2
tesseract-ocr-script-guru	1:4.1.0-2
tesseract-ocr-script-hang	1:4.1.0-2
tesseract-ocr-script-hang-vert	1:4.1.0-2
tesseract-ocr-script-hans	1:4.1.0-2
tesseract-ocr-script-hans-vert	1:4.1.0-2
tesseract-ocr-script-hant	1:4.1.0-2
tesseract-ocr-script-hant-vert	1:4.1.0-2
tesseract-ocr-script-hebr	1:4.1.0-2
tesseract-ocr-script-jpan	1:4.1.0-2
tesseract-ocr-script-jpan-vert	1:4.1.0-2
tesseract-ocr-script-khmr	1:4.1.0-2
tesseract-ocr-script-knda	1:4.1.0-2
tesseract-ocr-script-laoo	1:4.1.0-2
tesseract-ocr-script-latn	1:4.1.0-2
tesseract-ocr-script-mlym	1:4.1.0-2
tesseract-ocr-script-mymr	1:4.1.0-2
tesseract-ocr-script-orya	1:4.1.0-2
tesseract-ocr-script-sinh	1:4.1.0-2
tesseract-ocr-script-syrc	1:4.1.0-2
tesseract-ocr-script-taml	1:4.1.0-2
tesseract-ocr-script-telu	1:4.1.0-2
tesseract-ocr-script-thaa	1:4.1.0-2
tesseract-ocr-script-thai	1:4.1.0-2
tesseract-ocr-script-tibt	1:4.1.0-2
tesseract-ocr-script-viet	1:4.1.0-2
tesseract-ocr-sin	1:4.1.0-2
tesseract-ocr-slk	1:4.1.0-2
tesseract-ocr-slv	1:4.1.0-2
tesseract-ocr-snd	1:4.1.0-2
tesseract-ocr-spa	1:4.1.0-2
tesseract-ocr-spa-old	1:4.1.0-2
tesseract-ocr-sqi	1:4.1.0-2
tesseract-ocr-srp	1:4.1.0-2
tesseract-ocr-srp-latn	1:4.1.0-2
tesseract-ocr-sun	1:4.1.0-2
tesseract-ocr-swa	1:4.1.0-2
tesseract-ocr-swe	1:4.1.0-2
tesseract-ocr-syr	1:4.1.0-2
tesseract-ocr-tam	1:4.1.0-2
tesseract-ocr-tat	1:4.1.0-2
tesseract-ocr-tel	1:4.1.0-2
tesseract-ocr-tgk	1:4.1.0-2
tesseract-ocr-tha	1:4.1.0-2
tesseract-ocr-tir	1:4.1.0-2
tesseract-ocr-ton	1:4.1.0-2
tesseract-ocr-tur	1:4.1.0-2
tesseract-ocr-uig	1:4.1.0-2
tesseract-ocr-ukr	1:4.1.0-2
tesseract-ocr-urd	1:4.1.0-2
tesseract-ocr-uzb	1:4.1.0-2
tesseract-ocr-uzb-cyrl	1:4.1.0-2
tesseract-ocr-vie	1:4.1.0-2
tesseract-ocr-yid	1:4.1.0-2
tesseract-ocr-yor	1:4.1.0-2
time	1.9-0.2
timgm6mb-soundfont	1.3-5
tini	0.19.0-3+b7
tk	8.6.16
tk8.6	8.6.16-1
tk8.6-blt2.5	2.5.3+dfsg-8
traceroute	1:2.1.6-1
tzdata	2025b-4+deb13u1
ucf	3.0052
udev	257.9-1~deb13u1
unixodbc-common	2.3.12-2
unixodbc-dev:amd64	2.3.12-2
uno-libs-private	4:25.2.3-2+deb13u3
unrtf	0.21.10-clean-1
unzip	6.0-29
ure	4:25.2.3-2+deb13u3
ure-java	4:25.2.3-2+deb13u3
util-linux	2.41-5
uuid-dev:amd64	2.41-5
vdpau-driver-all:amd64	1.5-3+b1
vim	2:9.1.1230-2
vim-common	2:9.1.1230-2
vim-runtime	2:9.1.1230-2
websockify	0.12.0+dfsg1-4+b1
wget	1.25.0-2
wmctrl	1.07+git20240228.1105759-1
x11-common	1:7.7+24+deb13u1
x11-utils	7.7+7
x11-xkb-utils	7.7+9
x11proto-dev	2024.1-1
x11vnc	0.9.17-1
xauth	1:1.1.2-1.1
xdg-utils	1.2.1-2
xfonts-encodings	1:1.0.4-2.2
xfonts-utils	1:7.7+7
xkb-data	2.42-1
xmlstarlet	1.6.1-4
xorg-sgml-doctools	1:1.11-1.1
xserver-common	2:21.1.16-1.3+deb13u1
xserver-xorg-core	2:21.1.16-1.3+deb13u1
xserver-xorg-video-dummy	1:0.4.0-1
xtrans-dev	1.4.0-1
xvfb	2:21.1.16-1.3+deb13u1
xz-utils	5.8.1-1+deb13u1
zip	3.0-15
zlib1g:amd64	1:1.3.dfsg+really1.3.1-1+b1
zlib1g-dev:amd64	1:1.3.dfsg+really1.3.1-1+b1
zstd	1.5.7+dfsg-1
$ apt list --upgradable

WARNING: apt does not have a stable CLI interface. Use with caution in scripts.

Listing...
